Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time,Comment
2025-09-24,Periostites Mur,Legs,0.0,kgs,50,,,,
2025-09-24,Periostites Mur,Legs,0.0,kgs,50,,,,
2025-09-24,Periostites Mur,Legs,0.0,kgs,50,,,,
2025-09-24,Extension Mollet Step,Legs,4.0,kgs,10,,,,
2025-09-24,Extension Mollet Step,Legs,4.0,kgs,10,,,,
2025-09-24,Extension Mollet Step,Legs,4.0,kgs,10,,,,
2025-09-24,Fentes,Legs,8.0,kgs,10,,,,
2025-09-24,Fentes,Legs,8.0,kgs,10,,,,
2025-09-24,Fentes,Legs,8.0,kgs,10,,,,
2025-09-24,Plank,Abs,0.0,kgs,,,,0:00:30,
2025-09-24,Plank,Abs,0.0,kgs,,,,0:00:30,
2025-09-24,Plank,Abs,0.0,kgs,,,,0:00:30,
2025-09-24,Plank,Abs,0.0,kgs,,,,0:00:30,
2025-09-24,Side Plank,Abs,0.0,kgs,,,,0:00:30,
2025-09-24,Side Plank,Abs,0.0,kgs,,,,0:00:30,
2025-09-24,Crunch,Abs,0.0,kgs,15,,,,
2025-09-24,Crunch,Abs,0.0,kgs,15,,,,
2025-09-24,Crunch,Abs,0.0,kgs,15,,,,
2025-09-24,Leg Raise,Abs,0.0,kgs,15,,,,
2025-09-24,Leg Raise,Abs,0.0,kgs,15,,,,
2025-09-24,Leg Raise,Abs,0.0,kgs,15,,,,
2025-10-01,Periostites Mur,Legs,0.0,kgs,50,,,,
2025-10-01,Periostites Mur,Legs,0.0,kgs,50,,,,
2025-10-01,Periostites Mur,Legs,0.0,kgs,50,,,,
2025-10-01,Periostites Kettlebell,Legs,4.0,kgs,15,,,,
2025-10-01,Periostites Kettlebell,Legs,4.0,kgs,15,,,,
2025-10-01,Periostites Kettlebell,Legs,4.0,kgs,15,,,,
2025-10-01,Stretching Legs,Legs,,,,0.0,m,0:30:00,
2025-10-10,Deadlift,Back,50.0,kgs,1,,,,
2025-10-10,Barbell Squat,Legs,40.0,kgs,2,,,,
2025-10-10,Flat Barbell Bench Press,Chest,25.0,kgs,1,,,,
2025-10-10,Assisted Pull Up,Back,14.0,kgs,2,,,,
2025-10-10,Deadhang,Back,,,,0.0,m,0:02:24,
2025-10-13,Lat Pulldown,Back,25.0,kgs,10,,,,
2025-10-13,Lat Pulldown,Back,25.0,kgs,12,,,,
2025-10-13,Lat Pulldown,Back,25.0,kgs,12,,,,
2025-10-13,Biceps Curl,Biceps,6.0,kgs,12,,,,
2025-10-13,Biceps Curl,Biceps,6.0,kgs,12,,,,
2025-10-13,Biceps Curl,Biceps,6.0,kgs,12,,,,
2025-10-13,Flat Dumbbell Bench Press,Chest,8.0,kgs,12,,,,
2025-10-13,Flat Dumbbell Bench Press,Chest,6.0,kgs,15,,,,
2025-10-13,Flat Dumbbell Bench Press,Chest,6.0,kgs,15,,,,
2025-10-13,Flat Dumbbell Bench Press,Chest,6.0,kgs,15,,,,
2025-10-13,Shoulder Press (Halteres),Shoulders,6.0,kgs,8,,,,
2025-10-13,Shoulder Press (Halteres),Shoulders,6.0,kgs,8,,,,
2025-10-13,Shoulder Press (Halteres),Shoulders,6.0,kgs,8,,,,
2025-10-13,Shoulder Press (Halteres),Shoulders,6.0,kgs,7,,,,
2025-10-13,Bulgarian Split Squat,Legs,3.0,kgs,10,,,,
2025-10-13,Bulgarian Split Squat,Legs,3.0,kgs,10,,,,
2025-10-14,Rowing Halteres,Back,7.0,kgs,15,,,,
2025-10-14,Rowing Halteres,Back,7.0,kgs,15,,,,
2025-10-14,Rowing Halteres,Back,9.0,kgs,12,,,,
2025-10-14,Rowing Halteres,Back,9.0,kgs,12,,,,
2025-10-14,Assisted Pull Up,Back,25.3,kgs,10,,,,
2025-10-14,Assisted Pull Up,Back,25.3,kgs,10,,,,
2025-10-14,Assisted Pull Up,Back,25.3,kgs,10,,,,
2025-10-14,Leg Extension Machine,Legs,11.0,kgs,15,,,,
2025-10-14,Leg Extension Machine,Legs,11.0,kgs,15,,,,
2025-10-14,Leg Extension Machine,Legs,11.0,kgs,15,,,,
2025-10-14,Seated Leg Curl Machine,Legs,20.3,kgs,15,,,,
2025-10-14,Seated Leg Curl Machine,Legs,20.3,kgs,15,,,,
2025-10-14,Seated Leg Curl Machine,Legs,20.3,kgs,15,,,,
2025-10-14,Push Up Knees,Chest,0.0,kgs,3,,,,
2025-10-17,Barbell Squat,Legs,25.0,kgs,12,,,,
2025-10-17,Barbell Squat,Legs,25.0,kgs,10,,,,
2025-10-17,Fentes,Legs,8.0,kgs,12,,,,
2025-10-17,Fentes,Legs,8.0,kgs,12,,,,
2025-10-17,Fentes,Legs,8.0,kgs,12,,,,
2025-10-17,Triceps Push Down (Barre),Triceps,9.0,kgs,10,,,,
2025-10-17,Triceps Push Down (Barre),Triceps,9.0,kgs,10,,,,
2025-10-17,Triceps Push Down (Barre),Triceps,9.0,kgs,10,,,,
2025-10-17,Cable Biceps Curl,Biceps,7.0,kgs,10,,,,
2025-10-17,Cable Biceps Curl,Biceps,7.0,kgs,10,,,,
2025-10-17,Cable Biceps Curl,Biceps,7.0,kgs,10,,,,
2025-10-17,Push Up Knees,Chest,0.0,kgs,10,,,,
2025-10-17,Push Up Knees,Chest,0.0,kgs,10,,,,
2025-10-17,Push Up Knees,Chest,0.0,kgs,9,,,,
2025-10-17,Periostites Kettlebell,Legs,4.0,kgs,15,,,,
2025-10-17,Periostites Kettlebell,Legs,4.0,kgs,15,,,,
2025-10-17,Periostites Kettlebell,Legs,4.0,kgs,15,,,,
2025-10-20,Triceps Push Down (Barre),Triceps,9.0,kgs,12,,,,
2025-10-20,Triceps Push Down (Barre),Triceps,11.3,kgs,15,,,,
2025-10-20,Triceps Push Down (Barre),Triceps,11.3,kgs,15,,,,
2025-10-20,Triceps Push Down (Barre),Triceps,11.3,kgs,15,,,,
2025-10-20,Cable Biceps Curl,Biceps,6.8,kgs,12,,,,
2025-10-20,Cable Biceps Curl,Biceps,6.8,kgs,12,,,,
2025-10-20,Cable Biceps Curl,Biceps,6.8,kgs,12,,,,
2025-10-20,Cable Biceps Curl,Biceps,6.8,kgs,12,,,,
2025-10-20,Lat Pulldown,Back,32.0,kgs,10,,,,
2025-10-20,Lat Pulldown,Back,27.5,kgs,12,,,,
2025-10-20,Lat Pulldown,Back,27.5,kgs,12,,,,
2025-10-20,Lat Pulldown,Back,27.5,kgs,12,,,,
2025-10-20,Bulgarian Split Squat,Legs,3.0,kgs,12,,,,
2025-10-20,Bulgarian Split Squat,Legs,3.0,kgs,12,,,,
2025-10-21,Rowing Halteres,Back,9.0,kgs,12,,,,
2025-10-21,Rowing Halteres,Back,9.0,kgs,12,,,,
2025-10-21,Rowing Halteres,Back,9.0,kgs,12,,,,
2025-10-21,Rowing Halteres,Back,9.0,kgs,12,,,,
2025-10-21,Assisted Pull Up,Back,25.3,kgs,11,,,,
2025-10-21,Assisted Pull Up,Back,25.3,kgs,11,,,,
2025-10-21,Assisted Pull Up,Back,25.3,kgs,11,,,,
2025-10-21,Assisted Pull Up,Back,25.3,kgs,11,,,,
2025-10-21,Leg Extension Machine,Legs,20.3,kgs,15,,,,
2025-10-21,Leg Extension Machine,Legs,20.3,kgs,15,,,,
2025-10-21,Leg Extension Machine,Legs,20.3,kgs,15,,,,
2025-10-21,Seated Leg Curl Machine,Legs,25.0,kgs,15,,,,
2025-10-21,Seated Leg Curl Machine,Legs,25.0,kgs,15,,,,
2025-10-21,Seated Leg Curl Machine,Legs,25.0,kgs,15,,,,
2025-10-21,Periostites Kettlebell,Legs,4.0,kgs,15,,,,
2025-10-21,Periostites Kettlebell,Legs,4.0,kgs,15,,,,
2025-10-23,Barbell Squat,Legs,27.5,kgs,12,,,,
2025-10-23,Barbell Squat,Legs,27.5,kgs,12,,,,
2025-10-23,Barbell Squat,Legs,27.5,kgs,12,,,,
2025-10-23,Barbell Squat,Legs,27.5,kgs,12,,,,
2025-10-23,Fentes,Legs,9.0,kgs,10,,,,
2025-10-23,Fentes,Legs,9.0,kgs,10,,,,
2025-10-23,Seated Leg Curl Machine,Legs,25.0,kgs,15,,,,
2025-10-23,Seated Leg Curl Machine,Legs,25.0,kgs,15,,,,
2025-10-23,Seated Leg Curl Machine,Legs,25.0,kgs,15,,,,
2025-10-23,Cable Biceps Curl,Biceps,7.0,kgs,12,,,,
2025-10-23,Triceps Push Down (Barre),Triceps,11.5,kgs,12,,,,
2025-10-23,Cable Biceps Curl,Biceps,7.0,kgs,12,,,,
2025-10-23,Triceps Push Down (Barre),Triceps,11.5,kgs,12,,,,
2025-10-23,Cable Biceps Curl,Biceps,7.0,kgs,12,,,,
2025-10-23,Triceps Push Down (Barre),Triceps,11.5,kgs,12,,,,
2025-10-27,Rowing Halteres,Back,10.0,kgs,10,,,,
2025-10-27,Rowing Halteres,Back,10.0,kgs,10,,,,
2025-10-27,Rowing Halteres,Back,10.0,kgs,10,,,,
2025-10-27,Rowing Halteres,Back,10.0,kgs,10,,,,
2025-10-27,Lat Pulldown,Back,32.0,kgs,10,,,,
2025-10-27,Lat Pulldown,Back,32.0,kgs,10,,,,
2025-10-27,Lat Pulldown,Back,32.0,kgs,10,,,,
2025-10-27,Lat Pulldown,Back,32.0,kgs,11,,,,
2025-10-27,Negatives Assisted Pull Ups,Back,9.0,kgs,10,,,,
2025-10-27,Negatives Assisted Pull Ups,Back,9.0,kgs,10,,,,
2025-10-27,Fentes,Legs,9.0,kgs,10,,,,
2025-10-27,Fentes,Legs,9.0,kgs,10,,,,
2025-10-27,Periostites Kettlebell,Legs,4.0,kgs,15,,,,
2025-10-27,Periostites Kettlebell,Legs,4.0,kgs,15,,,,
2025-10-27,Periostites Kettlebell,Legs,4.0,kgs,15,,,,
2025-10-28,Barbell Squat,Legs,30.0,kgs,9,,,,
2025-10-28,Barbell Squat,Legs,30.0,kgs,9,,,,
2025-10-28,Barbell Squat,Legs,30.0,kgs,9,,,,
2025-10-28,Barbell Squat,Legs,30.0,kgs,9,,,,
2025-10-28,Bulgarian Split Squat,Legs,5.0,kgs,12,,,,
2025-10-28,Bulgarian Split Squat,Legs,5.0,kgs,12,,,,
2025-10-28,Bulgarian Split Squat,Legs,5.0,kgs,12,,,,
2025-10-28,Triceps Push Down (Barre),Triceps,13.5,kgs,5,,,,
2025-10-28,Triceps Push Down (Barre),Triceps,11.3,kgs,12,,,,
2025-10-28,Cable Biceps Curl,Biceps,6.8,kgs,15,,,,
2025-10-28,Cable Biceps Curl,Biceps,6.8,kgs,15,,,,
2025-10-28,Triceps Push Down (Barre),Triceps,11.3,kgs,15,,,,
2025-10-28,Triceps Push Down (Barre),Triceps,11.3,kgs,12,,,,
2025-10-28,Cable Biceps Curl,Biceps,6.8,kgs,12,,,,
2025-10-28,Cable Biceps Curl,Biceps,6.8,kgs,12,,,,
2025-10-28,Triceps Push Down (Barre),Triceps,11.3,kgs,12,,,,
2025-10-31,Exo Elastique Epaule (Bras Tendus),Shoulders,0.0,kgs,10,,,,
2025-10-31,Exo Elastique Epaule (Bras Tendus),Shoulders,0.0,kgs,10,,,,
2025-10-31,Exo Elastique Epaule (Bras Tendus),Shoulders,0.0,kgs,10,,,,
2025-10-31,Exo Elastique Epaule (Bras Tendus),Shoulders,0.0,kgs,10,,,,
2025-10-31,Exo Elastique Epaule (Bras plies),Shoulders,0.0,kgs,10,,,,
2025-10-31,Exo Elastique Epaule (Bras plies),Shoulders,0.0,kgs,10,,,,
2025-10-31,Exo Elastique Epaule (Bras plies),Shoulders,0.0,kgs,10,,,,
2025-10-31,Exo Elastique Epaule (Bras plies),Shoulders,0.0,kgs,10,,,,
2025-10-31,Assisted Pull Up,Back,23.0,kgs,10,,,,
2025-10-31,Assisted Pull Up,Back,23.0,kgs,10,,,,
2025-10-31,Assisted Pull Up,Back,23.0,kgs,10,,,,
2025-10-31,Assisted Pull Up,Back,23.0,kgs,10,,,,
2025-10-31,Triceps Push Down (Barre),Triceps,13.5,kgs,12,,,,
2025-10-31,Cable Biceps Curl,Biceps,7.0,kgs,10,,,,
2025-10-31,Cable Biceps Curl,Biceps,7.0,kgs,12,,,,
2025-10-31,Triceps Push Down (Barre),Triceps,13.5,kgs,12,,,,
2025-10-31,Triceps Push Down (Barre),Triceps,13.5,kgs,12,,,,
2025-10-31,Cable Biceps Curl,Biceps,7.0,kgs,12,,,,
2025-10-31,Triceps Push Down (Barre),Triceps,13.5,kgs,12,,,,
2025-10-31,Cable Biceps Curl,Biceps,7.0,kgs,12,,,,
2025-10-31,Leg Extension Machine,Legs,25.0,kgs,12,,,,
2025-10-31,Leg Extension Machine,Legs,25.0,kgs,12,,,,
2025-10-31,Leg Extension Machine,Legs,25.0,kgs,12,,,,
2025-10-31,Leg Extension Machine,Legs,25.0,kgs,12,,,,
2025-10-31,Seated Leg Curl Machine,Legs,32.0,kgs,12,,,,
2025-10-31,Seated Leg Curl Machine,Legs,32.0,kgs,12,,,,
2025-10-31,Seated Leg Curl Machine,Legs,32.0,kgs,12,,,,
2025-10-31,Seated Leg Curl Machine,Legs,32.0,kgs,12,,,,
2025-10-31,Seated Leg Curl Machine,Legs,25.0,kgs,15,,,,
2025-10-31,Periostites Kettlebell,Legs,4.0,kgs,20,,,,
2025-10-31,Periostites Kettlebell,Legs,4.0,kgs,20,,,,
2025-10-31,Periostites Kettlebell,Legs,4.0,kgs,20,,,,
2025-11-04,Barbell Squat,Legs,30.0,kgs,10,,,,
2025-11-04,Barbell Squat,Legs,30.0,kgs,10,,,,
2025-11-04,Barbell Squat,Legs,30.0,kgs,10,,,,
2025-11-04,Barbell Squat,Legs,20.0,kgs,15,,,,
2025-11-04,Triceps Push Down (Barre),Triceps,11.5,kgs,15,,,,
2025-11-04,Triceps Push Down (Barre),Triceps,11.5,kgs,15,,,,
2025-11-04,Triceps Push Down (Barre),Triceps,11.5,kgs,15,,,,
2025-11-04,Triceps Push Down (Barre),Triceps,11.5,kgs,15,,,,
2025-11-04,Cable Biceps Curl,Biceps,7.0,kgs,15,,,,
2025-11-04,Cable Biceps Curl,Biceps,7.0,kgs,15,,,,
2025-11-04,Cable Biceps Curl,Biceps,7.0,kgs,15,,,,
2025-11-04,Cable Biceps Curl,Biceps,7.0,kgs,15,,,,
2025-11-04,Cable Face Pull,Shoulders,7.0,kgs,10,,,,
2025-11-04,Cable Face Pull,Shoulders,7.0,kgs,10,,,,
2025-11-04,Fentes,Legs,9.0,kgs,10,,,,
2025-11-04,Fentes,Legs,9.0,kgs,10,,,,
2025-11-04,Fentes,Legs,9.0,kgs,10,,,,
2025-11-06,Exo Elastique Epaule (Bras plies),Shoulders,0.0,kgs,10,,,,
2025-11-06,Exo Elastique Epaule (Bras plies),Shoulders,0.0,kgs,10,,,,
2025-11-06,Exo Elastique Epaule (Bras plies),Shoulders,0.0,kgs,10,,,,
2025-11-06,Exo Elastique Epaule (Bras plies),Shoulders,0.0,kgs,10,,,,
2025-11-06,Exo Elastique Epaule (Bras Tendus),Shoulders,0.0,kgs,10,,,,
2025-11-06,Exo Elastique Epaule (Bras Tendus),Shoulders,0.0,kgs,10,,,,
2025-11-06,Exo Elastique Epaule (Bras Tendus),Shoulders,0.0,kgs,10,,,,
2025-11-06,Exo Elastique Epaule (Bras Tendus),Shoulders,0.0,kgs,10,,,,
2025-11-06,Rowing Halteres,Back,10.0,kgs,10,,,,
2025-11-06,Rowing Halteres,Back,10.0,kgs,10,,,,
2025-11-06,Rowing Halteres,Back,10.0,kgs,10,,,,
2025-11-06,Rowing Halteres,Back,10.0,kgs,12,,,,
2025-11-06,Lat Pulldown,Back,32.0,kgs,11,,,,
2025-11-06,Lat Pulldown,Back,32.0,kgs,11,,,,
2025-11-06,Lat Pulldown,Back,32.0,kgs,11,,,,
2025-11-06,Lat Pulldown,Back,32.0,kgs,11,,,,
2025-11-06,Cable Face Pull,Shoulders,9.0,kgs,10,,,,
2025-11-06,Cable Face Pull,Shoulders,9.0,kgs,10,,,,
2025-11-06,Cable Face Pull,Shoulders,9.0,kgs,10,,,,
2025-11-06,Seated Leg Curl Machine,Legs,25.0,kgs,12,,,,
2025-11-06,Seated Leg Curl Machine,Legs,25.0,kgs,12,,,,
2025-11-06,Seated Leg Curl Machine,Legs,25.0,kgs,12,,,,
2025-11-06,Seated Leg Curl Machine,Legs,25.0,kgs,12,,,,
2025-11-06,Lateral Dumbbell Raise,Shoulders,2.0,kgs,12,,,,
2025-11-06,Lateral Dumbbell Raise,Shoulders,2.0,kgs,12,,,,
2025-11-07,Exo Elastique Epaule (Bras Tendus),Shoulders,0.0,kgs,10,,,,
2025-11-07,Exo Elastique Epaule (Bras Tendus),Shoulders,0.0,kgs,10,,,,
2025-11-07,Exo Elastique Epaule (Bras Tendus),Shoulders,0.0,kgs,10,,,,
2025-11-07,Exo Elastique Epaule (Bras Tendus),Shoulders,0.0,kgs,10,,,,
2025-11-07,Exo Elastique Epaule (Bras plies),Shoulders,0.0,kgs,10,,,,
2025-11-07,Exo Elastique Epaule (Bras plies),Shoulders,0.0,kgs,10,,,,
2025-11-07,Exo Elastique Epaule (Bras plies),Shoulders,0.0,kgs,10,,,,
2025-11-07,Exo Elastique Epaule (Bras plies),Shoulders,0.0,kgs,10,,,,
2025-11-07,Shoulder Press (Halteres),Shoulders,4.0,kgs,8,,,,
2025-11-07,Shoulder Press (Halteres),Shoulders,4.0,kgs,8,,,,
2025-11-07,Shoulder Press (Halteres),Shoulders,4.0,kgs,8,,,,
2025-11-07,Shoulder Press (Halteres),Shoulders,4.0,kgs,8,,,,
2025-11-07,Triceps Push Down (Barre),Triceps,13.5,kgs,12,,,,
2025-11-07,Cable Biceps Curl,Biceps,7.0,kgs,12,,,,
2025-11-07,Cable Biceps Curl,Biceps,7.0,kgs,12,,,,
2025-11-07,Cable Biceps Curl,Biceps,7.0,kgs,12,,,,
2025-11-07,Triceps Push Down (Barre),Triceps,13.5,kgs,12,,,,
2025-11-07,Triceps Push Down (Barre),Triceps,13.5,kgs,12,,,,
2025-11-07,Cable Row,Back,18.0,kgs,10,,,,
2025-11-07,Cable Row,Back,18.0,kgs,10,,,,
2025-11-07,Cable Row,Back,18.0,kgs,10,,,,
2025-11-07,Leg Extension Machine,Legs,25.0,kgs,12,,,,
2025-11-07,Leg Extension Machine,Legs,25.0,kgs,12,,,,
2025-11-07,Leg Extension Machine,Legs,25.0,kgs,12,,,,
2025-11-07,Leg Extension Machine,Legs,25.0,kgs,12,,,,
2025-11-07,Periostites Kettlebell,Legs,4.0,kgs,20,,,,
2025-11-07,Periostites Kettlebell,Legs,4.0,kgs,20,,,,
2025-11-07,Periostites Kettlebell,Legs,4.0,kgs,20,,,,
2025-11-11,Exo Elastique Epaule (Bras Tendus),Shoulders,0.0,kgs,10,,,,
2025-11-11,Exo Elastique Epaule (Bras Tendus),Shoulders,0.0,kgs,10,,,,
2025-11-11,Exo Elastique Epaule (Bras Tendus),Shoulders,0.0,kgs,10,,,,
2025-11-11,Exo Elastique Epaule (Bras plies),Shoulders,0.0,kgs,10,,,,
2025-11-11,Exo Elastique Epaule (Bras plies),Shoulders,0.0,kgs,10,,,,
2025-11-11,Exo Elastique Epaule (Bras plies),Shoulders,0.0,kgs,10,,,,
2025-11-11,Exo Elastique Epaule (Bras plies),Shoulders,0.0,kgs,10,,,,
2025-11-11,Exo Elastique Epaule (Bras Tendus),Shoulders,0.0,kgs,10,,,,
2025-11-11,Shoulder Press (Halteres),Shoulders,4.0,kgs,10,,,,
2025-11-11,Shoulder Press (Halteres),Shoulders,4.0,kgs,10,,,,
2025-11-11,Shoulder Press (Halteres),Shoulders,4.0,kgs,10,,,,
2025-11-11,Lateral Dumbbell Raise,Shoulders,2.0,kgs,12,,,,
2025-11-11,Lateral Dumbbell Raise,Shoulders,2.0,kgs,12,,,,
2025-11-11,Lateral Dumbbell Raise,Shoulders,2.0,kgs,12,,,,
2025-11-11,Face Pull Elastique,Back,0.0,kgs,12,,,,
2025-11-11,Face Pull Elastique,Back,0.0,kgs,12,,,,
2025-11-11,Face Pull Elastique,Back,0.0,kgs,12,,,,
2025-11-11,Calf Raise,Legs,0.0,kgs,18,,,,
2025-11-11,Calf Raise,Legs,0.0,kgs,18,,,,
2025-11-11,Calf Raise,Legs,0.0,kgs,18,,,,
2025-11-12,Barbell Squat,Legs,30.0,kgs,12,,,,
2025-11-12,Barbell Squat,Legs,30.0,kgs,12,,,,
2025-11-12,Barbell Squat,Legs,30.0,kgs,12,,,,
2025-11-12,Leg Extension Machine,Legs,25.0,kgs,12,,,,
2025-11-12,Leg Extension Machine,Legs,25.0,kgs,12,,,,
2025-11-12,Leg Extension Machine,Legs,25.0,kgs,12,,,,
2025-11-12,Leg Extension Machine,Legs,25.0,kgs,12,,,,
2025-11-12,Seated Leg Curl Machine,Legs,32.0,kgs,12,,,,
2025-11-12,Seated Leg Curl Machine,Legs,32.0,kgs,12,,,,
2025-11-12,Seated Leg Curl Machine,Legs,32.0,kgs,12,,,,
2025-11-12,Seated Leg Curl Machine,Legs,32.0,kgs,12,,,,
2025-11-12,Fentes,Legs,9.0,kgs,12,,,,
2025-11-12,Fentes,Legs,9.0,kgs,12,,,,
2025-11-12,Fentes,Legs,9.0,kgs,12,,,,
2025-11-13,Exo Elastique Epaule (Bras Tendus),Shoulders,0.0,kgs,10,,,,
2025-11-13,Exo Elastique Epaule (Bras Tendus),Shoulders,0.0,kgs,10,,,,
2025-11-13,Exo Elastique Epaule (Bras Tendus),Shoulders,0.0,kgs,10,,,,
2025-11-13,Exo Elastique Epaule (Bras Tendus),Shoulders,0.0,kgs,10,,,,
2025-11-13,Exo Elastique Epaule (Bras plies),Shoulders,0.0,kgs,10,,,,
2025-11-13,Exo Elastique Epaule (Bras plies),Shoulders,0.0,kgs,10,,,,
2025-11-13,Exo Elastique Epaule (Bras plies),Shoulders,0.0,kgs,10,,,,
2025-11-13,Exo Elastique Epaule (Bras plies),Shoulders,0.0,kgs,10,,,,
2025-11-13,Shoulder Press (Halteres),Shoulders,6.0,kgs,8,,,,
2025-11-13,Shoulder Press (Halteres),Shoulders,6.0,kgs,8,,,,
2025-11-13,Shoulder Press (Halteres),Shoulders,6.0,kgs,8,,,,
2025-11-13,Shoulder Press (Halteres),Shoulders,6.0,kgs,8,,,,
2025-11-13,Rowing Halteres,Back,10.0,kgs,12,,,,
2025-11-13,Rowing Halteres,Back,10.0,kgs,12,,,,
2025-11-13,Rowing Halteres,Back,10.0,kgs,12,,,,
2025-11-13,Rowing Halteres,Back,10.0,kgs,12,,,,
2025-11-13,Triceps Push Down (Barre),Triceps,13.5,kgs,12,,,,
2025-11-13,Triceps Push Down (Barre),Triceps,13.5,kgs,12,,,,
2025-11-13,Triceps Push Down (Barre),Triceps,13.5,kgs,12,,,,
2025-11-13,Triceps Push Down (Barre),Triceps,13.5,kgs,12,,,,
2025-11-13,Cable Biceps Curl,Biceps,9.0,kgs,10,,,,
2025-11-13,Cable Biceps Curl,Biceps,9.0,kgs,10,,,,
2025-11-13,Cable Biceps Curl,Biceps,9.0,kgs,10,,,,
2025-11-13,Cable Biceps Curl,Biceps,9.0,kgs,10,,,,
2025-11-13,Lat Pulldown,Back,27.3,kgs,12,,,,
2025-11-13,Lat Pulldown,Back,27.3,kgs,12,,,,
2025-11-13,Lat Pulldown,Back,27.3,kgs,12,,,,
2025-11-13,Assisted Pull Up,Back,25.3,kgs,12,,,,
2025-11-13,Assisted Pull Up,Back,25.3,kgs,12,,,,
2025-11-13,Assisted Pull Up,Back,23.0,kgs,10,,,,
2025-11-18,Cable Biceps Curl,Biceps,9.0,kgs,12,,,,
2025-11-18,Triceps Push Down (Barre),Triceps,13.5,kgs,15,,,,
2025-11-18,Cable Biceps Curl,Biceps,9.0,kgs,12,,,,
2025-11-18,Triceps Push Down (Barre),Triceps,13.5,kgs,13,,,,
2025-11-18,Triceps Push Down (Barre),Triceps,13.5,kgs,13,,,,
2025-11-18,Cable Biceps Curl,Biceps,9.0,kgs,12,,,,
2025-11-18,Cable Biceps Curl,Biceps,9.0,kgs,12,,,,
2025-11-18,Triceps Push Down (Barre),Triceps,13.5,kgs,15,,,,
2025-11-18,Lateral Dumbbell Raise,Shoulders,2.0,kgs,12,,,,
2025-11-18,Lateral Dumbbell Raise,Shoulders,2.0,kgs,12,,,,
2025-11-18,Leg Extension Machine,Legs,28.4,kgs,12,,,,
2025-11-18,Leg Extension Machine,Legs,28.4,kgs,12,,,,
2025-11-18,Leg Extension Machine,Legs,28.4,kgs,12,,,,
2025-11-18,Seated Leg Curl Machine,Legs,35.4,kgs,12,,,,
2025-11-18,Seated Leg Curl Machine,Legs,35.4,kgs,16,,,,A l'echec
2025-11-19,Exo Elastique Epaule (Bras Tendus),Shoulders,0.0,kgs,10,,,,
2025-11-19,Exo Elastique Epaule (Bras Tendus),Shoulders,0.0,kgs,10,,,,
2025-11-19,Exo Elastique Epaule (Bras Tendus),Shoulders,0.0,kgs,10,,,,
2025-11-19,Exo Elastique Epaule (Bras Tendus),Shoulders,0.0,kgs,10,,,,
2025-11-19,Exo Elastique Epaule (Bras plies),Shoulders,0.0,kgs,10,,,,
2025-11-19,Exo Elastique Epaule (Bras plies),Shoulders,0.0,kgs,10,,,,
2025-11-19,Exo Elastique Epaule (Bras plies),Shoulders,0.0,kgs,10,,,,
2025-11-19,Exo Elastique Epaule (Bras plies),Shoulders,0.0,kgs,10,,,,
2025-11-19,Rowing Halteres,Back,12.0,kgs,10,,,,
2025-11-19,Rowing Halteres,Back,12.0,kgs,10,,,,
2025-11-19,Rowing Halteres,Back,12.0,kgs,10,,,,
2025-11-19,Rowing Halteres,Back,12.0,kgs,10,,,,
2025-11-19,Assisted Pull Up,Back,23.0,kgs,10,,,,
2025-11-19,Assisted Pull Up,Back,23.0,kgs,10,,,,
2025-11-19,Assisted Pull Up,Back,23.0,kgs,10,,,,
2025-11-19,Assisted Pull Up,Back,23.0,kgs,10,,,,
2025-11-19,Cable Face Pull,Shoulders,9.0,kgs,15,,,,
2025-11-19,Cable Face Pull,Shoulders,9.0,kgs,15,,,,
2025-11-19,Cable Face Pull,Shoulders,9.0,kgs,15,,,,
2025-11-19,Seated Leg Curl Machine,Legs,35.4,kgs,10,,,,
2025-11-19,Seated Leg Curl Machine,Legs,35.4,kgs,10,,,,
2025-11-19,Seated Leg Curl Machine,Legs,35.4,kgs,9,,,,
2025-11-21,Leg Press,Legs,105.7,kgs,12,,,,
2025-11-21,Leg Press,Legs,105.7,kgs,15,,,,
2025-11-21,Leg Press,Legs,105.7,kgs,15,,,,
2025-11-21,Leg Press,Legs,105.7,kgs,15,,,,
2025-11-21,Exo Elastique Epaule (Bras Tendus),Shoulders,0.0,kgs,10,,,,
2025-11-21,Exo Elastique Epaule (Bras Tendus),Shoulders,0.0,kgs,10,,,,
2025-11-21,Exo Elastique Epaule (Bras Tendus),Shoulders,0.0,kgs,10,,,,
2025-11-21,Exo Elastique Epaule (Bras plies),Shoulders,0.0,kgs,10,,,,
2025-11-21,Exo Elastique Epaule (Bras plies),Shoulders,0.0,kgs,10,,,,
2025-11-21,Exo Elastique Epaule (Bras plies),Shoulders,0.0,kgs,10,,,,
2025-11-21,Leg Extension Machine,Legs,28.4,kgs,12,,,,
2025-11-21,Leg Extension Machine,Legs,28.4,kgs,12,,,,
2025-11-21,Leg Extension Machine,Legs,28.4,kgs,38,,,,
2025-11-21,Triceps Push Down (Barre),Triceps,13.5,kgs,15,,,,
2025-11-21,Triceps Push Down (Barre),Triceps,13.5,kgs,12,,,,
2025-11-21,Cable Biceps Curl,Biceps,9.0,kgs,12,,,,
2025-11-21,Cable Biceps Curl,Biceps,9.0,kgs,12,,,,
2025-11-21,Cable Biceps Curl,Biceps,9.0,kgs,12,,,,
